PC1,PC2,PC3,PC4,PC5
0.406680,-0.027472,-0.490308,0.451413,0.097133
-0.179516,-0.381954,0.162027,0.094639,-0.028456
-0.058718,-0.048226,0.348685,0.058043,0.183186
0.204639,-0.218268,0.059007,-0.379177,0.084080
0.426013,0.239048,0.432048,-0.346219,-0.029354
0.750850,-0.100494,-0.079292,-0.099437,0.236078
0.280562,0.106393,-0.162213,0.209836,-0.278095
0.388503,-0.077832,0.581729,0.212692,-0.072443
0.160012,0.182779,0.198483,-0.180691,0.189993
-0.275165,0.028331,-0.489213,0.085770,-0.005996
-0.085219,-0.187835,0.349580,0.486652,0.059223
0.153888,-0.076369,-0.571979,0.355932,-0.020769
-0.261619,-0.048559,-0.054368,-0.081779,-0.272849
-0.025718,0.275895,-0.381902,0.237184,0.588514
-0.056039,0.275107,-0.132944,0.198748,-0.104787
0.332330,-0.383654,0.035486,-0.340622,-0.100516
-0.571329,-0.056127,0.255805,0.130955,0.203984
0.214216,0.116588,-0.048770,-0.113121,0.210701
0.504903,-0.335407,0.228314,-0.410878,-0.174728
0.230742,-0.228728,-0.330793,-0.163483,0.196242
0.081265,0.043168,0.006237,0.327285,0.243959
0.028924,0.067379,0.048845,-0.377189,0.210145
0.005202,-0.187023,-0.324101,0.328043,0.043952
0.195816,0.204476,0.107422,0.101680,0.285021
-0.027977,-0.251853,-0.148234,0.016305,0.331878
0.133258,0.032914,-0.408397,0.166715,-0.095862
0.200273,-0.116988,-0.352811,-0.056646,-0.033611
0.469317,0.012591,0.147685,0.136023,-0.170007
0.077021,-0.533159,0.026956,0.644189,0.202965
0.075741,0.258244,0.240618,-0.030605,0.025685
-0.603277,-0.249687,0.147143,-0.387737,-0.065127
-0.311495,-0.049728,0.014070,0.276790,-0.475659
-0.220428,-0.018947,-0.062007,0.212232,0.030007
-0.253968,-0.077642,0.458756,-0.147954,-0.393615
-0.371027,0.134107,0.718359,0.457206,-0.036670
-0.323533,0.053686,0.005802,0.042634,-0.085442
-0.169620,-0.171924,-0.642048,0.000245,0.183846
-0.280872,0.111275,-0.128882,-0.531425,-0.143728
-0.304423,-0.494508,0.304790,-0.166429,0.269245
-0.102068,0.245521,-0.431861,0.345732,0.033020
-0.494536,-0.344233,-0.056905,0.190325,0.476194
-0.233138,-0.149474,-0.165083,0.197682,0.005512
0.109916,0.018698,0.138931,-0.123068,0.180663
0.081457,0.391689,-0.613357,-0.111830,-0.217030
0.384687,-0.047369,-0.264296,-0.112334,-0.006544
-0.574986,-0.374485,-0.861853,-0.489778,-0.093524
-0.069259,-0.515449,0.640683,0.517403,-0.254822
-0.402951,-0.210443,0.142897,0.606886,-0.383816
-0.405819,-0.329974,0.250547,-0.468992,-0.144943
0.283823,-0.092362,0.305235,0.272747,-0.076490
0.095345,-0.195082,-0.343047,-0.334457,0.001516
0.119277,0.383232,-0.035012,0.454099,0.191241
0.057323,-0.164229,-0.087623,-0.219744,0.281116
0.345275,-0.325414,0.020466,-0.334110,-0.839878
0.247383,0.069865,0.089820,-0.128705,0.475104
0.406436,0.020258,0.101746,-0.130071,-0.036533
-0.011150,0.173713,0.075830,0.040139,-0.091264
0.189474,-0.143186,-0.068843,-0.210038,-0.699550
-0.078557,0.168197,0.165739,0.157909,0.152333
-0.149975,0.197954,-0.565273,0.136737,-0.106106
-0.297554,0.032586,-0.095297,-0.090310,0.182111
0.187287,0.446639,-0.129894,0.295576,-0.371187
0.253990,0.169082,-0.195000,0.163489,-0.475211
-0.575355,0.380381,0.386078,-0.242461,-0.186635
-0.173963,-0.063700,0.591456,0.378218,0.518917
-0.086483,-0.061326,-0.267659,-0.153457,-0.178544
-0.499186,-0.372500,0.257430,-0.060261,0.205414
-0.540887,0.068633,-0.473488,-0.094610,0.918742
0.225538,0.169992,0.077170,-0.384429,-0.057498
-0.690230,-0.080855,0.429369,-0.177430,0.281940
0.148931,0.004840,-0.250738,-0.353515,0.451363
0.521624,0.067515,0.237223,-0.388345,0.442343
-0.126729,-0.011939,0.234055,-0.049088,-0.083957
0.725794,-0.180130,0.630038,0.098686,0.243273
0.268844,-0.519141,0.279057,-0.307338,0.212694
0.037172,-0.159788,0.304042,0.006197,0.749989
0.113315,0.156482,-0.182588,-0.384387,0.276888
-0.059194,-0.137889,-0.246194,0.358446,0.131562
0.114980,0.335111,0.246357,0.370774,-0.265373
-0.140697,0.333054,0.369928,0.486313,0.132774
0.135756,-0.079333,0.001630,-0.285686,-0.228584
0.309911,-0.068205,-0.304528,0.094320,-0.229726
-0.073171,0.383526,0.180003,0.295450,-0.737780
0.185650,0.179633,0.066841,0.397009,-0.023982
0.085544,0.155543,0.014248,0.211635,-0.525669
-0.419543,0.042713,0.027682,-0.048177,-0.286395
0.227566,0.262576,0.063219,0.173380,0.213858
0.440414,0.025204,-0.231254,0.109843,-0.041168
-0.236197,0.043769,-0.205088,0.104184,0.036298
-0.035809,-0.010441,0.177425,0.183416,-0.137099
0.460679,-0.150002,-0.091172,-0.071619,0.124257
0.002400,0.245497,-0.019106,-0.110010,-0.415029
0.359945,-0.229104,0.013942,-0.197629,-0.143692
-0.043722,-0.147739,0.069127,-0.225863,0.428207
-0.262734,-0.605410,-0.264594,-0.337488,-0.048483
0.551994,-0.021222,-0.229008,0.128622,-0.055595
0.186084,-0.148408,-0.190627,0.173829,0.344827
-0.038679,-0.394629,-0.462379,0.141919,-0.160731
0.248390,-0.057568,-0.109311,0.265121,-0.178884
-0.314056,-0.273608,-0.171823,0.156289,0.107854
-0.334344,0.459926,-0.089461,-0.028430,0.048382
-0.262955,0.162674,0.548012,-0.115503,-0.378729
-0.150387,0.099167,0.176568,0.293209,0.477672
0.252000,0.854083,0.081681,-0.253778,0.066283
0.197746,-0.272296,0.334061,0.112721,0.097699
-0.247597,-0.226593,-0.024344,-0.131294,0.184496
-0.331941,0.649687,0.127791,0.170167,-0.375313
0.244678,0.343748,0.326534,-0.107366,-0.031484
0.045884,0.167121,0.093221,0.155414,-0.623393
-0.003472,0.282567,-0.071619,-0.545641,-0.496013
-0.050760,0.636454,-0.694131,0.341457,0.100395
-0.157878,0.372010,0.010662,-0.155711,-0.247768
-0.104798,0.205832,0.010095,-0.385794,-0.121194
0.161558,0.177600,-0.500992,-0.038391,0.017999
0.722194,0.491660,0.022759,-0.124154,0.446366
-0.458684,0.434687,0.294777,0.431399,0.167391
-0.267490,0.039841,0.504219,-0.261349,0.352186
0.264011,0.237363,0.704183,-0.085659,0.223993
-0.352214,-0.627472,-0.047698,0.213434,0.010286
-0.090935,0.192691,-0.701284,0.147077,0.560602
0.049762,0.246952,-0.056776,-0.161652,-0.193463
0.004314,0.230030,0.347836,-0.293751,-0.306717
0.374410,-0.052891,-0.069497,-0.370282,0.097283
0.069538,0.022551,-0.014536,-0.171573,-0.302940
-0.312919,0.092457,0.234724,-0.285426,0.539703
-0.039061,0.805931,-0.048765,0.248190,0.204197
0.294197,-0.101556,0.276953,0.154139,-0.402434
0.087390,-0.135713,-0.228469,-0.446221,0.439965
0.059486,-0.211582,-0.084987,-0.521523,0.075341
-0.291217,-0.127012,-0.048781,0.145184,0.035691
-0.426376,-0.285151,-0.263703,0.037037,-0.172387
-0.328036,-0.525447,0.426844,0.111410,-0.294344
-0.569498,0.298259,-0.234674,0.308113,-0.277803
-0.622010,-0.335935,-0.167473,-0.252727,0.101650
-0.183658,0.071883,-0.221061,-0.294308,-0.023247
-0.285631,0.296477,-0.540810,0.340572,-0.257961
0.370854,-0.243719,0.490241,0.021123,0.067506
0.551993,0.122014,-0.077709,-0.415272,0.053503
-0.178752,-0.000646,0.176935,-0.152218,-0.162093
0.080754,0.039404,-0.229162,-0.355561,0.070127
0.637584,0.005713,0.144600,-0.274227,0.221109
-0.183151,-0.128771,-0.368594,0.224979,-0.660804
-0.179388,0.395475,-0.066751,-0.177726,0.030482
0.213745,-0.387201,-0.200496,-0.277121,-0.194730
-0.038140,0.175381,-0.237406,0.390263,0.048052
-0.555686,-0.258119,-0.262203,0.317292,0.275124
-0.375157,-0.340800,-0.624209,0.116017,-0.171163
-0.041148,0.337807,0.503091,0.062893,-0.333065
0.143372,0.184821,0.084151,0.022777,0.234040
-0.478392,0.285848,-0.033144,-0.125199,0.134681
0.009645,0.058831,0.004973,0.248388,-0.078448
-0.143662,0.507082,0.272212,0.557499,0.101410
0.423105,0.713991,0.076273,-0.129411,0.537923
-0.115601,-0.036703,-0.026262,0.183422,0.118816
-0.129673,-0.475392,-0.147941,-0.383409,-0.162910
-0.086803,-0.268184,0.525490,0.369078,-0.236791
-0.122752,0.281992,-0.142839,0.415637,0.434604
-0.076580,0.691345,0.034650,0.230211,0.410750
-0.110087,0.026617,-0.032723,-0.234644,-0.070251
0.370047,0.788134,-0.559146,0.277409,-0.121810
-0.367596,0.266969,-0.093371,0.008864,0.204434
-0.028654,0.221154,0.238280,0.434220,0.140802
0.287005,0.000819,0.135394,-0.057399,0.554715
-0.244878,0.200554,-0.590760,-0.364644,-0.041397
-0.222103,-0.080199,-0.025112,-0.028068,0.240945
0.051693,0.122136,0.027217,-0.237920,0.162628
-0.247323,0.358374,0.380192,-0.206666,0.060578
-0.084312,0.165967,0.298025,-0.177888,-0.459669
-0.052575,0.210171,-0.280931,0.102088,-0.017054
0.184941,-0.082932,0.294162,0.122744,0.005940
0.320092,-0.018637,-0.022623,-0.111665,-0.594859
-0.456389,-0.654228,0.139381,-0.087086,0.140358
-0.128993,0.125862,0.004503,-0.280744,-0.060661
-0.388477,0.133981,0.393882,0.226494,-0.178360
-0.013078,0.204746,-0.299754,-0.574140,0.322279
0.402027,-0.375722,-0.269072,-0.406882,0.225314
0.030921,-0.042855,0.231617,0.237377,0.433782
0.374978,0.322471,0.552488,-0.042042,-0.208451
0.045183,-0.311323,0.475712,0.486854,0.026782
-0.251608,-0.015791,0.271987,0.462905,-0.095556
0.025711,-0.188614,-0.220206,-0.200474,-0.316645
0.091492,0.086608,-0.140377,-0.342560,0.267019
-0.533801,-0.444208,-0.018189,-0.009803,-0.229112
0.125751,-0.182607,0.101433,-0.276542,-0.444583
-0.310809,-0.091815,0.215044,0.261516,-0.485663
-0.100204,-0.218454,0.170578,-0.226679,0.091578
-0.249265,-0.039537,0.668458,-0.210193,-0.278187
0.071293,0.126767,-0.046931,-0.157545,0.015373
0.155746,0.216109,0.251411,0.476150,0.427954
-0.238075,-0.052481,-0.248021,0.003449,-0.142299
0.018250,-0.080620,-0.804154,-0.020819,-0.393519
0.355271,-0.175601,-0.419327,0.648216,-0.069888
0.289402,0.179452,0.078832,0.244089,-0.612175
0.271246,0.450283,-0.151655,-0.609746,0.488317
0.237445,-0.506849,0.058237,0.059009,-0.444540
0.129003,-0.131884,0.242518,0.066690,-0.031623
0.258822,0.172635,0.293843,0.256222,-0.116202
0.018725,-0.392275,0.166035,0.340773,-0.246081
0.005893,0.420003,-0.127849,-0.183019,-0.371786
0.064916,-0.047835,0.495518,0.204178,0.579632
0.310225,-0.112784,-0.035058,0.039156,-0.075427
-0.804928,0.242496,0.257231,0.071481,-0.086748
-0.336297,0.173466,-0.038484,0.120287,0.077184
-0.093760,-0.146114,-0.427255,-0.573711,0.291548
0.512285,0.037822,-0.021654,-0.299234,-0.275218
-0.244317,0.404100,0.202078,-0.445943,0.413933
0.266327,0.034166,-0.290867,0.014424,0.177794
-0.078961,-0.516984,-0.258411,-0.113590,-0.160302
0.133958,0.090351,-0.107636,0.210685,-0.050410
-0.237809,0.304362,0.231819,-0.165110,-0.062775
0.281198,-0.309014,0.524904,0.432844,-0.076053
0.408841,-0.073345,-0.088190,-0.301638,-0.362595
0.074426,0.194072,-0.222216,0.184927,-0.249213
0.104846,-0.061749,0.414150,-0.048575,-0.019625
0.292448,-0.314530,-0.157807,-0.214147,-0.061484
0.337169,0.067687,-0.037676,0.097644,-0.651278
-0.216087,-0.118924,-0.110996,0.362528,0.091651
0.370539,-0.290034,-0.142704,0.031302,0.163630
0.277611,-0.017440,-0.213796,0.244515,-0.317444
-0.051264,0.148235,0.374660,-0.082954,0.035380
0.042345,0.000399,0.201047,-0.238748,0.223470
-0.087162,0.448020,-0.278034,-0.428491,0.487260
0.135761,0.207223,-0.144879,0.334382,-0.603175
-0.028714,-0.040115,0.028012,0.262499,0.272704
-0.027955,-0.059239,0.071298,0.091640,-0.143392
0.327640,-0.032361,-0.050110,-0.186700,0.519561
0.003452,0.012798,-0.109916,-0.280122,0.162401
0.191647,-0.761511,1.028410,0.072737,-0.195524
0.288813,-0.301950,0.370706,0.029609,-0.247675
0.015671,-0.401038,0.353626,0.065203,0.361109
0.354391,0.223744,0.052890,-0.045027,0.324746
-0.254568,0.264629,-0.209635,0.376681,-0.307819
-0.322264,0.037058,0.396360,-0.519686,-0.321514
-0.546803,0.129151,-0.001374,0.134089,-0.333122
0.099738,0.256173,-0.095401,-0.149964,0.030739
0.092755,-0.308388,-0.380266,-0.082125,-0.221175
0.486282,-0.683141,-0.596695,-0.244027,0.288164
0.287979,0.242114,-0.144306,-0.327322,0.328900
-0.121865,0.223672,0.790695,0.070652,0.000644
0.246660,-0.375591,0.020361,-0.184033,0.066310
0.514250,0.177400,-0.523831,0.427288,-0.116951
-0.121444,-0.814158,-0.527377,-0.083696,0.028381
0.091472,0.218013,0.297169,0.611878,0.146333
-0.049033,0.423931,-0.004268,0.397820,-0.124968
0.341606,-0.216973,-0.212262,-0.311924,0.001498
0.156784,0.213440,-0.806696,0.088138,-0.254773
-0.258365,-0.043937,0.328091,-0.001007,0.048183
0.030856,0.298093,-0.077414,-0.545705,-0.361281
-0.441853,-0.037516,-0.064580,-0.563647,0.033156
-0.176946,0.059940,0.201949,0.430771,0.242753
-0.075381,-0.181438,-0.648374,0.514466,0.073577
-0.075243,0.122573,0.463377,-0.305704,-0.007072
-0.045415,-0.066564,0.039989,-0.100240,-0.264642
0.136696,-0.553099,-0.323035,-0.506163,-0.040229
-0.049219,-0.914021,-0.469463,-0.040746,0.063633
0.263860,0.426371,0.208869,-0.392877,0.207299
-0.417609,-0.005539,-0.188342,0.227836,-0.189776
-0.037878,-0.144352,-0.633361,-0.225839,0.028977
0.171027,0.060304,-0.192526,-0.020789,0.782033
-0.251066,0.314789,0.114502,-0.202609,-0.106788
-0.298119,-0.330823,0.057870,0.037108,0.473087
0.354703,0.176299,0.011896,0.434563,0.325254
-0.222619,0.360807,-0.182089,0.249714,0.009499
0.015061,-0.149689,0.021905,-0.252975,0.347579
-0.327109,-0.523100,-0.017873,-0.432546,-0.630329
0.248034,-0.033828,-0.218703,0.395384,0.039915
0.000848,0.321842,0.155368,-0.167281,0.074421
-0.389683,0.071914,-0.302431,0.075300,0.087782
-0.130941,0.370977,0.507857,0.368465,0.309632
-0.140711,-0.016291,0.343997,0.379387,-0.085680
-0.468943,-0.415092,-0.320456,0.033894,-0.408298
-0.195297,-0.480461,-0.271288,0.540893,0.560793
0.027702,-0.083703,-0.349883,0.355039,-0.143401
-0.051724,0.130640,-0.464716,0.229124,0.165977
0.457134,-0.035404,-0.113758,0.188913,0.065258
-0.011211,0.166594,0.525553,-0.612921,0.231680
0.356001,0.001943,0.222073,0.055308,-0.318490
0.321417,-0.465877,-0.125803,-0.126193,0.266710
0.224002,0.053633,0.229795,-0.406342,-0.447364
-0.209347,-0.315841,-0.187445,-0.604563,-0.093634
-0.112103,-0.200571,0.138378,-0.121513,0.183997
0.290559,-0.113479,-0.069023,-0.092274,0.011927
-0.004274,-0.117861,-0.099969,-0.032676,0.298507
-0.168303,0.103642,-0.075259,-0.397654,0.283543
0.338614,-0.180958,0.059739,-0.051565,-0.034172
0.171057,0.247562,-0.325728,-0.238459,0.463995
0.075793,-0.464779,0.121190,0.305992,0.666246
0.298949,0.612319,-0.332307,-0.133747,-0.160078
0.246579,0.448228,-0.081697,-0.319494,-0.422437
0.051253,-0.376533,-0.671162,-0.062016,-0.053346
-0.158680,-0.095235,-0.233595,0.194963,0.164673
-0.155551,-0.377419,0.287353,-0.337219,0.026511
-0.210960,0.312790,0.180409,-0.498470,-0.392416
0.412858,-0.466156,-0.036255,0.267381,-0.705704
-0.162856,0.197431,0.113428,0.339127,-0.195488
-0.148278,-0.014945,0.267537,0.192755,0.109695
-0.075792,0.032489,0.199730,0.113401,0.630266
0.462065,-0.445899,0.184553,-0.049123,0.209551
0.264369,0.272725,-0.398048,0.320904,0.048826
-0.368659,0.054748,-0.219506,0.129403,-0.345187
0.192348,0.059645,0.065323,-0.100278,0.442761
0.110045,0.273736,-0.004805,-0.147547,-0.075115
-0.187186,-0.015899,-0.291321,-0.328050,0.449226
0.142210,0.006208,0.305373,0.326161,-0.356987
-0.244334,0.110076,-0.008473,0.246447,0.333594
0.106427,-0.228429,-0.509192,0.475871,0.167277
0.262366,0.476176,-0.165133,-0.166394,-0.120121
-0.333864,0.029478,0.758501,0.398718,-0.424662
-0.101978,0.098288,0.191148,0.148597,0.314249
-0.481259,0.235245,0.213764,-0.336145,-0.067367
0.661260,0.122966,0.024169,-0.347604,0.761526
-0.050410,-0.122627,0.801686,0.114410,-0.282287
-0.349263,-0.066874,0.129296,-0.292909,0.065053
0.268842,-0.207899,-0.321450,0.135825,-0.281461
0.053734,-0.304505,-0.307362,-0.080434,0.157290
-0.080968,-0.230876,0.149326,-0.188461,0.100423
-0.424328,0.662451,-0.423448,0.447269,-0.031641
-0.427287,-0.237339,-0.217142,0.202820,0.023291
0.078092,-0.127093,-0.348838,0.397545,-0.031368
0.343394,0.126424,-0.030488,0.258238,0.438895
0.256245,0.750288,-0.145001,0.767372,0.458561
-0.096449,0.298412,-0.004709,-0.278250,-0.086541
0.532012,-0.233380,0.413719,-0.226028,-0.481232
0.050932,-0.278528,0.054869,-0.053196,0.216930
-0.202365,-0.598355,-0.378384,-0.019546,-0.446448
-0.065640,-0.150830,-0.269162,0.039884,0.413216
0.218714,-0.019442,0.008393,-0.244297,-0.005569
0.343369,-0.111635,-0.417864,0.093943,0.038005
0.100544,-0.000985,0.147975,-0.009155,0.424674
0.231335,0.249841,0.593846,-0.134174,-0.474969
0.080898,0.082404,0.053624,0.100435,0.184441
-0.035971,0.520261,-0.202825,0.308583,-0.035748
0.746639,-0.018146,-0.172412,-0.017592,-0.145991
-0.079068,-0.603299,0.062199,-0.226882,-0.104972
0.284808,0.173857,-0.441497,0.120756,0.026508
-0.140803,0.025077,0.898677,0.043603,-0.024325
0.458614,-0.066616,0.079048,0.505811,-0.004868
0.317514,-0.523481,-0.039976,-0.005601,0.385604
-0.311986,0.367719,-0.027499,0.145801,0.695365
-0.036097,-0.125547,0.223735,-0.136613,0.047916
0.532333,-0.122613,0.225755,0.286366,0.297869
0.644954,-0.006081,-0.221654,-0.167894,0.088293
-0.317505,0.159999,0.171872,-0.234589,0.115579
1.009517,0.172439,0.066873,0.088160,0.297550
0.117968,0.128542,0.071221,0.037003,-0.329187
0.406748,0.229004,0.182503,-0.272431,0.683655
0.313199,-0.174567,-0.451110,-0.223124,-0.564770
0.191983,-0.096115,0.219589,-0.274461,0.175096
-0.145944,-0.268063,0.132294,-0.486360,0.091572
-0.100245,0.485318,-0.053378,-0.151388,0.277647
-0.806899,0.229228,-0.413777,0.069651,-0.309332
-0.283813,0.022075,0.239514,-0.157053,-0.121315
0.148770,0.254551,-0.211201,-0.297870,0.275012
0.320068,0.154242,0.278027,0.131835,-0.026854
0.272504,-0.443019,-0.173688,0.135933,-0.180783
0.041817,0.032000,-0.423950,-0.012608,-0.162190
-0.040241,0.123682,0.380541,-0.090846,-0.102919
0.236448,0.030778,0.307257,-0.014784,0.369587
0.053303,0.400289,-0.054078,0.375845,-0.232825
-0.023075,0.013297,-0.245449,0.046021,-0.178641
-0.056439,-0.007850,-0.124012,0.480290,0.080236
0.415138,-0.349636,-0.271859,0.148975,-0.368962
0.076507,-0.136009,-0.609968,0.358039,0.105608
-0.605781,0.237561,-0.161818,0.101364,0.669552
-0.195034,-0.556091,-0.164321,-0.552138,-0.244900
-0.173650,0.021813,-0.328592,0.084552,0.439266
-0.062549,0.587082,-0.157433,-0.119823,0.089267
0.138467,-0.337073,-0.219512,-0.407363,-0.088070
0.060550,0.530957,-0.298975,-0.035219,-0.101655
-0.141577,0.123279,-0.435002,0.210808,0.270247
0.037964,0.490310,-0.017745,0.040442,-0.440836
-0.158085,0.727361,-0.347543,0.139920,-0.044362
0.026149,-0.237021,0.003546,-0.267133,0.264091
-0.003996,-0.124401,-0.262427,-0.062108,-0.241308
0.310794,0.065908,-0.375168,0.409870,-0.060305
0.139548,-0.245642,0.057409,0.547345,-0.533595
0.201946,-0.403457,-0.002385,0.168615,0.333297
-0.151811,0.060790,0.029810,0.003956,-0.160667
-0.275646,0.186666,0.050514,-0.002971,0.015444
0.315067,-0.113546,0.399619,0.010650,-0.206916
0.361624,-0.112074,0.172102,-0.105262,-0.508194
0.027785,-0.241853,-0.438326,0.654848,0.355491
-0.377049,-0.527393,-0.175478,0.152605,0.403133
-0.159340,0.359665,0.146285,-0.194408,-0.462171
0.509445,-0.128893,-0.135952,0.026347,-0.285178
0.032989,-0.326789,-0.039699,-0.570320,-0.224996
0.186665,0.074244,-0.419126,0.062215,-0.427758
0.062371,0.664715,-0.566368,0.178273,0.051443
0.237965,-0.286606,0.009715,0.212347,-0.521321
-0.162219,0.233380,-0.409904,-0.283334,-0.050045
0.214987,0.477253,-0.615866,-0.516145,0.274008
-0.199213,-0.573438,-0.017240,0.155417,0.135673
-0.293910,0.024334,0.332337,-0.624127,0.033453
0.455781,-0.193538,0.058407,-0.022733,-0.138956
-0.097923,0.257552,-0.039085,-0.731813,-0.008618
0.024546,0.394134,-0.386120,0.239491,-0.093966
0.558380,-0.432742,-0.382715,0.061029,-0.279293
-0.355737,-0.136615,0.443922,-0.203809,-0.030472
-0.283385,-0.216126,0.065193,-0.209240,0.121841
-0.223064,0.106729,-0.638417,0.107873,0.040296
-0.393532,-0.001073,0.007740,-0.488530,-0.174696
0.296391,-0.223052,0.204035,0.204066,-0.290929
-0.029255,0.138098,-0.218180,0.319893,-0.123942
-0.426828,-0.011558,0.110545,0.170635,-0.198955
0.600030,0.291292,0.120176,0.072239,-0.075912
0.013311,-0.651335,0.063611,-0.359616,-0.286038
-0.631842,0.136181,0.514170,-0.116639,-0.144594
-0.416006,-0.549796,-0.321020,-0.389010,0.426812
-0.439671,0.195508,-0.087514,0.460174,-0.017504
0.148898,0.124579,-0.278556,0.209869,-0.063965
0.228367,0.530206,0.415080,0.082603,-0.039542
0.412379,0.206047,-0.067313,-0.199310,0.092387
-0.377412,0.259240,-0.169314,0.370526,0.100668
0.152122,0.036724,-0.218415,-0.205685,-0.148579
0.010587,0.063018,0.522662,0.417530,0.086135
0.173419,0.088322,0.250298,-0.684920,0.083592
0.424139,-0.223015,-0.238562,-0.098650,0.808145
-0.496076,0.274438,0.367497,0.234218,0.367805
-0.082555,0.202151,0.088620,0.425098,0.012088
0.310250,0.555155,0.056617,0.949671,0.150323
-0.192647,-0.193974,0.144964,-0.162791,0.056360
-0.201980,-0.371819,-0.745345,0.464605,-0.133032
-0.465367,0.578555,-0.317459,0.052628,0.088540
-0.069550,0.284568,-0.002623,-0.012568,0.430621
0.046308,0.142312,0.009384,-0.162979,-0.321065
-0.338816,-0.125651,0.069872,-0.019843,0.342043
-0.166454,-0.115190,-0.216002,-0.162330,0.089202
0.403561,0.136846,0.557348,-0.280272,0.022814
0.112560,0.570173,-0.230156,0.048142,0.152249
-0.066374,0.253982,-0.185345,0.335404,0.385637
-0.010627,-0.528427,0.250981,0.260202,-0.012121
0.193460,0.253413,0.338216,-0.200783,0.257995
-0.570459,0.364755,0.372200,0.016825,0.155516
0.404567,0.149471,0.208669,-0.034098,-0.202368
-0.251985,-0.233974,0.062811,0.406957,-0.006683
0.376205,0.279604,-0.049985,0.014064,0.157850
0.346463,0.102384,0.290085,0.012041,-0.030824
-0.266610,0.404609,0.742522,0.257168,-0.037590
0.130972,0.116699,-0.283299,0.067432,-0.092836
0.200555,-0.133414,-0.129906,-0.147465,0.309059
0.320067,-0.127768,0.069335,-0.570575,-0.154831
-0.180874,-0.156295,0.319725,-0.046317,-0.286018
-1.040337,-0.316854,-0.146395,0.141485,0.433803
-0.063980,0.008882,-0.015412,-0.050631,0.125628
-0.051382,0.770510,-0.046168,0.456777,-0.055570
-0.007651,-0.540470,0.076458,-0.554899,-0.339138
-0.467749,0.182067,0.271938,0.747585,0.074159
0.182024,0.266503,0.278717,-0.082112,0.525678
-0.185156,0.230537,-0.250307,-0.021497,0.323548
0.058844,-0.076107,0.490198,0.155510,-0.133866
-0.135502,0.029576,0.075439,0.092208,-0.119072
0.417855,0.056291,0.301138,-0.009514,0.497014
0.313632,-0.247979,0.269299,-0.090141,-0.206327
0.030690,-0.231284,0.107242,-0.233914,0.446271
0.154245,-0.488025,-0.305241,-0.407509,-0.212897
-0.032992,-0.141933,0.087111,0.185746,0.406256
0.083081,-0.084769,0.160516,-0.140896,0.545783
0.256623,-0.148449,0.114628,0.063285,-0.209966
0.178228,0.048352,0.150279,0.305788,-0.047686
-0.293717,0.740923,-0.147356,0.418254,0.111310
-0.158275,-0.351672,0.318546,-0.415046,-0.271689
0.279074,-0.072348,-0.004210,0.318882,-0.100371
-0.315523,-0.280125,-0.040487,0.336804,0.232163
0.337160,-0.314541,-0.193409,0.304403,0.541575
-0.391072,-0.046940,-0.348040,0.434987,-0.243740
-0.054404,-0.233987,-0.145451,0.019725,-0.139969
0.054658,-0.072480,0.063828,-0.173890,-0.126930
0.490888,0.718636,0.253544,0.098613,0.471852
-0.287612,0.105590,0.636544,0.117881,0.314701
0.325433,0.423152,-0.237265,-0.147031,0.411090
0.304227,-0.117806,0.055315,0.282155,0.342991
-0.329701,0.376453,0.289176,0.071289,-0.206535
0.442252,-0.339304,0.041322,-0.220421,-0.417796
-0.072403,-0.812788,-0.081903,0.204521,0.198423
0.160187,0.219019,-0.360697,0.263883,0.064405
0.547510,-0.193818,-0.276135,0.033557,0.353962
0.240775,-0.306903,0.098441,-0.513717,-0.033313
0.380265,-0.076292,0.072504,-0.318602,0.036727
-0.384601,0.051735,-0.156482,0.173344,-0.206943
0.059135,0.103341,0.071396,0.353527,-0.152982
0.091147,0.141666,0.372600,0.081575,-0.237368
-0.442047,0.154800,0.262637,0.525363,-0.373869
0.205045,-0.256775,-0.225827,-0.089975,0.161456
0.255035,-0.507401,0.353885,0.217505,-0.063778
0.244506,0.079716,-0.202686,-0.286834,-0.086048
0.032987,-0.337619,-0.023314,0.327403,-0.273992
-0.015997,-0.355197,0.013690,0.157864,0.675408
0.341867,-0.392463,-0.369671,0.479741,0.402998
0.267438,-0.312738,-0.370187,0.194834,-0.174685
0.449142,-0.246273,0.026320,-0.448115,-0.200576
-0.407721,0.822496,0.372428,-0.390828,0.160846
0.059951,0.242161,0.433340,-0.013320,0.289255
0.091912,-0.387586,0.281965,0.024549,0.354805
-0.136715,0.279938,0.047532,-0.196284,-0.041030
-0.430895,-0.240598,-0.512437,-0.346903,0.497638
0.400785,-0.391446,-1.023136,0.077455,0.122212
0.350775,-0.321569,-0.354631,0.063059,-0.261710
-0.717867,0.390491,-0.342591,0.095329,-0.506360
0.335932,0.064908,0.888789,-0.143297,0.400148
0.095339,-0.069983,-0.357749,-0.243661,-0.471521
-0.218799,-0.379037,-0.108814,0.525629,0.476734
0.275059,-0.614910,-0.219490,0.135060,0.502822
-0.000779,0.322354,0.101083,-0.055249,-0.444225
0.170502,-0.220584,0.263576,-0.310500,-0.328312
-0.384028,0.165500,-0.544527,0.239393,-0.224189
-0.179806,-0.572421,0.317344,0.234455,-0.084238
-0.378955,0.275758,-0.165411,-0.096154,-0.508268
0.395957,0.341753,-0.099172,0.269100,-0.357983
0.310445,0.050931,-0.446562,-0.419497,0.378045
