PC1,PC2,PC3,PC4,PC5
-0.202324,-0.220241,-0.282624,-0.040060,-0.070180
0.211399,-0.232398,-0.359014,-0.259157,0.147460
-0.700357,0.114958,-0.030332,0.129822,0.249340
0.089809,-0.362245,0.482543,-0.183973,0.198077
-0.325672,0.092019,0.138385,-0.389135,-0.091860
0.206997,-0.244350,-0.542943,-0.552162,-0.204341
-0.142037,-0.027787,-0.372956,-0.116819,-0.061796
-0.015881,-0.012839,0.069485,-0.255232,-0.540415
-0.248135,0.029961,0.282341,0.223453,-0.112605
-0.304514,-0.042583,-0.318079,0.510979,-0.151801
0.286359,0.282572,-0.440531,0.059896,0.022980
0.053807,-0.365562,0.103593,-0.524162,0.132871
0.133344,0.089324,0.430863,-0.084358,0.031452
0.551698,-0.307953,-0.278203,0.397362,0.249592
0.324001,-0.388656,0.106616,0.053648,-0.197033
0.083223,-0.183941,-0.218045,-0.200719,-0.146906
-0.263764,-0.323612,0.648706,0.546798,0.093012
0.254022,0.362580,0.183647,0.211944,0.086811
-0.143860,0.466675,-0.221194,-0.400068,-0.083269
-0.030491,0.040576,0.438082,-0.045220,0.061121
-0.085500,0.651637,0.191376,0.360125,-0.207602
-0.189964,0.211392,-0.032884,-0.087903,0.043660
-0.760619,-0.122189,-0.359275,-0.156383,0.385114
-0.418011,0.058751,0.301539,-0.182335,0.225818
-0.066266,0.368336,-0.024634,-0.496669,0.166745
0.292886,-0.112215,0.015406,-0.320294,0.320811
-0.041035,0.094335,-0.004702,-0.280897,-0.678934
0.204999,-0.077011,-0.590290,-0.364977,0.214155
0.461816,0.359698,-0.097481,-0.289609,0.255444
-0.416828,0.026210,0.076489,0.182444,-0.263543
-0.212758,0.039226,0.390723,-0.139721,0.256578
0.308940,-0.015039,-0.492563,-0.061124,0.292295
-0.028246,-0.201337,0.043503,-0.407403,-0.056572
0.142236,0.457349,0.054047,-0.575987,0.128376
0.214687,0.237436,0.058924,0.048725,0.235519
0.168023,-0.538796,-0.294121,-0.097617,0.197822
-0.391873,-0.138634,-0.184433,0.305596,-0.050787
0.028908,-0.038759,0.065140,0.144094,-0.094705
0.148659,-0.151626,0.333632,0.235340,0.099832
-0.236084,-0.156607,-0.080178,0.284809,0.327546
0.881605,-0.013798,-0.249561,-0.247778,-0.430820
0.101001,-0.000801,-0.121719,0.148262,-0.173767
-0.306497,-0.236974,0.135906,-0.004742,0.187935
-0.419802,-0.339323,-0.184306,0.334996,0.514341
-0.309533,-0.144298,-0.599797,0.020566,-0.025504
0.336617,0.026231,-0.282785,-0.298329,0.289121
-0.136330,0.096980,0.286496,0.389427,0.005795
-0.141266,-0.313281,0.025033,-0.186073,0.065723
-0.346309,0.082373,-0.083338,-0.340483,-0.243635
0.451453,0.056586,-0.380215,0.073405,-0.565987
-0.200483,-0.098661,0.451407,0.346345,-0.477134
0.475522,-0.352581,-0.266498,0.029561,0.073805
-0.159165,-0.056203,0.220484,-0.107106,0.528691
0.112849,0.227958,0.207802,0.538202,0.005510
0.078384,-0.007280,0.360125,0.172908,-0.655943
0.112942,-0.319074,-0.127562,-0.291168,0.107272
0.045712,-0.296278,0.583273,-0.018850,0.140161
0.117766,0.206061,0.143512,0.405847,0.648329
0.149591,-0.365054,-0.266338,0.150242,-0.639001
0.203076,-0.211959,0.351386,0.144445,0.151396
-0.191280,0.553977,0.715977,0.276171,-0.110758
0.127715,0.296798,-0.458958,-0.092898,-0.091867
0.230566,-0.410463,-0.376078,0.102264,0.097854
0.053119,0.147447,0.063566,0.205322,-0.588214
-0.147268,0.187348,0.124548,-0.226977,-0.027886
0.243340,0.014608,0.221826,-0.029461,0.168842
-0.089783,0.004433,0.116904,0.331955,-0.399442
-0.261430,-0.474966,0.340791,-0.143261,-0.254004
-0.226479,-0.224457,-0.458837,-0.064975,-0.369614
0.374983,-0.057123,0.067279,-0.644115,0.109549
0.164016,-0.381314,-0.322646,-0.202917,-0.728914
-0.134478,-0.380946,-0.031204,0.261423,-0.193193
-0.655519,-0.720545,0.243124,0.149073,-0.143717
-0.002841,0.397594,-0.305537,0.172252,0.053495
-0.347677,-0.111608,0.345694,-0.213157,-0.278395
0.153408,-0.009154,-0.548631,0.219193,0.029433
-1.028238,0.222316,0.082339,-0.118323,-0.742916
0.054226,0.570915,-0.301816,0.075952,-0.093719
-0.469229,0.339195,0.016633,-0.219669,-0.195299
-0.295313,-0.046396,0.110308,-0.194362,0.029713
-0.347804,-0.082747,-0.459479,0.112155,0.553029
-0.462482,-0.000129,0.119880,0.081957,0.010232
0.249491,-0.216941,-0.041850,-0.526911,0.361247
0.115010,0.026466,-0.236907,-0.159254,0.027694
0.196738,0.340491,-0.157490,0.156256,-0.271865
-0.401796,-0.142536,-0.171264,0.073822,0.345692
0.018636,0.245034,0.114102,-0.159870,0.072165
-0.306584,0.092808,-0.271034,0.332975,0.023311
0.083759,0.210690,-0.361557,0.195694,0.581627
-0.179980,0.252852,-0.071255,-0.321900,-0.144122
0.302632,-0.326457,-0.044856,-0.546954,-0.298856
-0.088909,-0.597338,-0.000231,-0.564134,-0.070155
0.116446,-0.444045,-0.390223,0.310140,-0.296045
0.070641,0.231744,0.209028,-0.407097,0.284007
-0.054243,-0.191270,0.203661,0.234715,-0.401274
0.370381,0.388549,0.029109,-0.130462,0.173157
0.489583,0.458068,-0.322313,-0.310565,-0.257760
0.179857,-0.114627,0.213035,0.028392,0.149161
-0.258878,0.544036,0.269930,0.398852,-0.013315
-0.219933,-0.147913,0.287631,0.218819,0.327058
-0.252736,0.064963,-0.323685,-0.218359,0.041253
0.172179,0.085753,-0.224190,-0.083816,-0.067855
0.292903,0.160458,0.066223,0.193598,0.155828
0.035874,0.279318,0.088912,-0.262750,0.278417
-0.351891,-0.141741,0.003417,-0.137842,0.095671
-0.517077,-0.196221,0.051822,0.499726,-0.162170
-0.465622,0.264723,-0.095616,0.136732,-0.020389
-0.006471,0.219407,0.038048,0.331845,0.334818
0.028045,-0.992959,0.245612,0.045022,0.299934
0.066953,-0.326027,0.221444,0.146296,-0.339613
0.208528,-0.001474,0.683387,0.350547,0.134888
-0.173934,-0.290510,0.308350,0.581271,-0.061426
-0.013098,0.069937,-0.106378,-0.620223,-0.159004
0.853143,0.438140,-0.548385,0.093761,0.337556
0.296885,0.032184,-0.059342,0.133583,-0.033343
0.246127,0.352521,0.389652,0.069997,0.408617
0.265802,0.233825,-0.276081,-0.139186,-0.072332
0.189475,0.203161,0.051901,0.242800,0.189047
-0.257732,0.437683,-0.297761,-0.075159,0.012148
-0.101357,-0.492198,-0.005096,0.327872,-0.369835
0.287562,-0.029413,-0.085286,-0.227397,-0.247204
0.236777,0.213053,-0.090484,-0.469855,-0.288112
0.008921,-0.410677,0.439493,-0.336459,-0.119720
0.307176,0.664075,-0.467382,0.145441,0.220894
-0.597177,-0.151543,-0.452241,-0.971270,0.109753
-0.013296,-0.393863,-0.050702,0.174356,-0.289089
0.344130,0.206716,-0.290692,0.173562,-0.038044
-0.225432,-0.378652,-0.203525,-0.380404,0.082748
0.091752,-0.175907,0.227074,-0.295564,0.010822
-0.578161,-0.318119,-0.039638,-0.334533,0.205873
-0.112112,-0.098102,0.070981,0.096813,0.142545
-0.367565,0.194694,-0.634248,-0.351391,-0.097754
0.408005,-0.050463,-0.041548,0.081393,0.277399
0.196808,-0.187083,-0.085531,0.212198,0.168629
-0.046866,-0.398056,0.182653,-0.458696,0.080506
-0.292421,-0.500786,-0.007013,0.239297,-0.102603
0.051169,-0.433473,0.657671,0.371451,-0.049226
-0.264381,-0.246706,-0.106707,-0.007265,-0.294148
0.018073,0.082704,-0.343407,-0.488713,0.158611
-0.322790,0.154455,0.229415,0.105207,-0.008306
-0.264491,0.105551,0.343738,0.520314,0.193609
-0.064304,0.076366,0.083172,-0.324924,-0.529848
0.644926,0.172717,0.192453,0.290388,-0.184750
-0.312913,0.089671,0.043608,0.140488,0.525541
-0.259766,-0.705853,-0.569227,-0.132762,-0.175978
0.334036,-0.223214,0.461611,-0.060183,-0.078934
0.316784,0.178068,0.296768,-0.322959,0.207546
-0.247795,0.421609,0.084471,0.045987,0.302006
0.102036,-0.253331,0.297179,-0.063038,-0.436654
0.091092,-0.445165,-0.101761,-0.342902,0.344418
0.296484,-0.020173,-0.155285,0.355621,-0.182642
-0.314750,0.038149,-0.035323,0.392579,0.243903
-0.323570,0.251336,-0.046425,-0.042429,0.206515
0.010274,0.152940,-0.206664,-0.163938,-0.273987
0.155634,-0.118155,0.001885,-0.257474,0.047157
-0.247787,-0.238759,-0.006370,0.066837,0.091557
-0.059177,-0.603091,0.104324,-0.181276,-0.384945
-0.374761,-0.602188,0.336885,-0.112580,0.064350
0.046798,0.477385,0.311336,0.206582,0.064523
-0.201624,-0.075861,-0.441344,-0.317987,-0.057440
-0.157365,-0.136922,-0.087807,-0.365082,0.357532
-0.355307,-0.049797,-0.069881,0.416802,-0.105433
-0.049414,-0.640733,0.254575,0.215296,0.024306
-0.084543,-0.076659,0.329751,-0.094660,-0.329066
0.237033,0.205699,0.222291,-0.176808,0.249774
-0.298340,-0.213400,0.365436,-0.394930,0.307994
-0.240402,-0.177853,0.342607,0.185791,-0.348798
0.197442,-0.097368,0.008373,0.027985,0.133596
0.351448,-0.131465,-0.231270,0.055028,0.037302
0.092660,-0.045078,-0.502233,0.162834,-0.191423
-0.535145,-0.032425,0.107754,0.107073,0.084358
0.784810,0.427445,0.228950,0.217448,-0.332171
0.159387,0.366185,0.068538,-0.219483,0.019473
0.222826,0.427995,-0.219356,0.367081,-0.088257
-0.164260,-0.054937,-0.162686,-0.346504,-0.079650
0.356584,-0.173255,0.096010,-0.108618,0.107015
0.424450,0.453298,0.636367,0.049214,-0.298500
-0.034665,0.138430,-0.226693,-0.451650,0.187564
-0.262775,-0.308784,0.232612,-0.309722,0.083204
0.074936,-0.003219,-0.258762,0.136174,0.079344
-0.256274,0.004760,0.118035,0.508812,0.002868
0.320189,-0.138052,0.354221,0.459707,-0.153375
0.330785,0.365431,-0.072699,0.049368,-0.053438
0.149542,-0.032053,-0.178912,-0.015367,-0.701173
-0.384903,0.242810,-0.299698,-0.153715,0.383712
0.068831,0.242904,-0.552431,0.372475,0.460016
0.294089,0.628287,0.104141,-0.315579,0.045757
-0.034330,-0.168540,-0.000497,0.401956,0.057465
0.140490,-0.004637,-0.405860,0.061382,0.230115
-0.038276,0.055824,-0.556594,-0.195917,-0.084578
0.208508,-0.258157,0.142694,-0.234265,-0.491375
-0.029487,-0.269945,0.777416,-0.134817,0.422002
-0.255016,0.529792,-0.238852,-0.379800,0.196314
-0.119900,-0.166147,-0.138129,0.000125,-0.777617
-0.098301,0.211476,0.042270,-0.021845,0.196913
0.613051,-0.228129,-0.297442,-0.335578,-0.957656
-0.244917,-0.078196,0.212820,0.062704,-0.098752
-0.225258,-0.074907,-0.135741,-0.616892,-0.722104
-0.275418,-0.647332,0.090200,0.121939,-0.083841
-0.273458,-0.304675,0.220656,-0.645334,-0.097344
-0.030025,-0.274773,0.185577,0.046555,-0.327982
-0.438402,-0.172498,-0.738624,-0.057928,-0.224303
-0.069636,0.330590,-0.079726,-0.027737,0.130992
0.534798,0.529505,0.044980,-0.337326,-0.458984
-0.158859,0.516407,-0.299464,-0.073121,0.010449
0.206050,0.061010,-0.207410,0.021089,-0.270166
0.537160,-0.455197,0.318230,0.353393,-0.005816
-0.304868,0.524494,0.374174,0.074100,-0.229866
0.004735,-0.333520,0.103947,0.264754,0.320401
0.587915,0.535340,0.334313,0.677127,-0.233048
0.470814,-0.395515,0.104884,-0.013156,-0.726661
0.248778,0.375529,-0.328894,-0.113625,-0.180449
0.090212,0.209232,-0.374157,-0.220526,0.426224
0.351599,0.013180,0.100231,0.338077,-0.356940
0.005624,-0.363991,0.250705,-0.079685,0.068103
0.168917,0.333444,-0.266673,0.287943,0.575911
-0.121948,-0.426504,-0.432820,-0.283111,-0.181106
-0.373636,0.229375,0.156751,-0.256520,-0.037019
-0.243069,-0.248758,-0.040221,0.445925,-0.104103
-0.079943,0.044985,0.153184,0.233619,0.005107
0.433375,-0.105582,-0.380837,-0.801061,0.475302
0.128781,-0.584142,0.263261,0.027107,-0.440549
-0.280919,-0.195632,-0.637580,-0.014093,0.181354
-0.314505,0.135096,-0.057384,-0.126855,0.152832
0.365880,0.174121,-0.535668,-0.294640,0.514018
0.155002,-0.338201,-0.005317,0.236913,-0.182498
0.063747,-0.132950,-0.523204,0.446044,-0.076475
0.288173,-0.463736,0.149678,0.038240,-0.069083
0.167051,0.097852,-0.067179,-0.079342,0.578437
-0.669884,0.496032,-0.410639,0.118974,-0.077408
0.032652,0.213440,-0.027492,0.156012,0.155374
0.001054,-0.218945,-0.195500,-0.355020,-0.338478
0.377996,-0.022035,-0.321743,0.411086,-0.167876
-0.187241,-0.472404,0.249516,-0.045305,0.248613
0.381599,0.105109,-0.339326,0.005643,0.270712
-0.213864,0.077909,0.398156,-0.224449,-0.560006
0.309878,-0.457598,-0.415142,0.001583,-0.168770
0.130754,-0.103606,0.526868,-0.100197,0.391682
0.421342,-0.366244,0.163304,-0.253271,-0.436391
-0.454156,0.242336,-0.038196,-0.230605,0.370798
0.458327,-0.238960,0.138839,0.245646,-0.069357
-0.013033,-0.054381,0.060132,0.298722,0.206410
0.229209,-0.126066,-0.150394,-0.599578,0.612695
0.527352,-0.165530,-0.198254,0.113823,0.058092
-0.578278,0.263957,-0.091089,-0.068226,-0.131949
0.373166,-0.145771,-0.142918,0.077932,0.064764
0.705455,-0.099151,0.045724,0.060157,0.537153
0.201648,-0.625578,-0.337464,0.497794,0.119518
-0.029782,-0.420744,0.499528,0.621136,-0.423763
-0.077825,0.160310,0.350797,0.184865,-0.010986
0.445226,-0.197909,-0.313687,0.209876,-0.235794
-0.446465,-0.340408,-0.983454,0.056714,-0.503253
0.296750,0.375517,-0.206463,-0.093028,-0.350791
0.533008,-0.003445,0.305581,0.337876,0.276752
-0.082103,-0.141101,-0.327068,0.280174,0.293839
0.092777,-0.045305,-0.280371,0.177250,-0.035862
0.226774,0.398073,-0.140362,0.664812,-0.163092
-0.660634,0.000363,-0.059978,0.140465,-0.245121
0.114186,-0.134610,0.105987,0.146914,-0.671520
-0.000282,0.060704,-0.154973,0.207978,0.182695
0.051737,0.599094,-0.122389,0.121349,0.241762
0.059482,-0.396524,-0.233843,0.522103,-0.055356
0.343204,-0.008322,-0.158294,0.138560,-0.290803
-0.311330,0.561093,0.016968,0.503420,-0.029087
0.322278,-0.013253,0.518046,-0.216663,0.216209
-0.216191,0.047944,0.105049,-0.232592,0.398316
-0.547518,0.300453,-0.307948,0.351829,-0.667028
-0.073719,0.234903,-0.420461,-0.403728,-0.107903
-0.313324,-0.193064,0.331960,-0.314923,0.050212
-0.466274,-0.342011,-0.410126,-0.073534,0.010082
-0.266835,-0.101024,-0.106309,0.065431,-0.321960
-0.288260,0.276537,-0.068031,-0.332501,0.083927
-0.279242,0.155274,-0.198545,0.506307,0.143344
-0.080313,0.046016,0.083441,0.032113,-0.020399
-0.298932,0.387451,0.230345,0.405565,0.058130
0.380231,0.292348,0.279848,-0.131051,-0.158706
0.241127,-0.270613,0.001905,-0.004396,-0.040314
-0.229991,-0.282431,0.117736,-0.166916,-0.524161
0.274324,0.080924,-0.034560,0.213442,0.080202
0.043631,-0.549765,-0.275088,0.540244,-0.231753
-0.022686,-0.129359,-0.142180,0.221760,0.127323
0.271259,0.079362,0.166110,0.281433,0.036455
0.040549,-0.126176,0.269201,-0.071711,0.291239
0.104473,-0.040396,0.378628,0.606945,0.306096
0.095008,0.030163,-0.204164,0.424379,0.040540
0.298181,-0.218459,-0.004961,-0.131884,-0.381439
-0.112126,-0.157814,0.239598,0.119141,0.429852
-0.704171,-0.065046,0.016718,-0.389815,-0.062058
-0.289261,-0.637748,-0.345106,0.196689,-0.895943
0.519568,0.115758,0.131855,-0.074428,-0.013412
-0.117171,0.127273,-0.013871,0.397072,-0.466344
-0.223237,0.237734,-0.313395,-0.146747,-0.159333
0.020873,0.315100,0.257821,0.075378,0.025501
0.199405,-0.229692,0.483145,-0.158897,0.137374
-0.451302,-0.069316,-0.172275,0.159799,-0.299141
0.191384,0.087991,-0.057727,-0.056238,-0.327386
-0.218049,0.055416,-0.290818,-0.087133,0.201973
-0.158925,0.276399,-0.429690,0.090593,0.113088
-0.318585,0.145803,-0.052958,0.209266,0.071063
0.239852,0.082504,0.193879,-0.096362,0.333336
-0.357858,0.030811,-0.316619,-0.099500,0.222484
-0.025420,-0.357871,0.309792,0.526148,-0.003207
0.497274,0.642523,0.077460,-0.317228,-0.026447
-0.269772,0.557758,-0.167347,0.217056,-0.033676
-0.369820,0.365218,0.100455,-0.247853,0.263032
-0.074140,-0.285859,-0.115809,0.090009,-0.367886
-0.173749,-0.136499,0.195845,0.121292,0.147783
0.098609,0.266139,-0.055884,-0.232941,-0.067036
-0.542981,-0.412821,0.363915,-0.301035,0.806554
-0.030244,-0.133975,0.167789,-0.394567,-0.361959
-0.172091,-0.038521,0.108533,-0.244438,0.206627
0.044292,0.096175,0.069677,0.153692,-0.188416
0.299015,0.057336,0.138941,0.044327,0.106277
-0.413716,-0.263044,-0.477470,0.117880,0.427887
0.074375,0.237177,-0.469288,-0.169550,0.011007
0.101455,-0.147552,-0.703712,-0.502675,0.151395
-0.420798,-0.072592,-0.101654,-0.326802,-0.111063
0.504892,0.230388,0.136928,0.056569,0.629021
-0.434046,0.678444,0.220960,0.592571,0.214452
-0.525365,-0.018243,0.131055,0.058307,0.102299
-0.774931,0.397321,0.021340,-0.078602,0.031299
-0.081463,-0.435559,-0.133732,-0.156764,0.063924
0.088131,0.375752,-0.246661,0.137198,-0.376998
-0.660750,-0.307019,-0.258058,-0.103827,-0.179154
0.219123,-0.195031,-0.091364,-0.111452,-0.242132
0.157852,0.207435,0.217888,0.077459,0.221500
-0.238329,-0.101082,0.151446,0.118772,-0.052700
-0.231214,-0.362970,0.170233,-0.133374,-0.280180
-0.349631,-0.644197,0.574090,-0.201157,0.246997
0.576782,0.103040,0.254230,0.129069,-0.124609
0.242791,-0.057785,0.211616,0.128616,0.435600
0.134596,-0.059226,0.079562,-0.099392,0.161251
-1.021995,-0.057926,0.151261,0.244822,-0.411050
0.340802,-0.536692,0.353702,0.343988,-0.339352
0.350720,0.068951,0.671304,-0.336674,-0.082695
0.144530,-0.401176,-0.251010,0.197716,-0.029535
-0.267768,0.050296,0.576256,0.444607,-0.134681
0.091069,-0.110600,-0.316791,-0.841423,-0.240647
-0.639478,-0.126311,0.124514,-0.017912,0.709040
1.041074,-0.049662,-0.172072,-0.208240,0.134941
-0.096694,-0.006063,-0.218032,-0.099203,0.523441
-0.025297,0.007703,-0.016576,-0.112387,0.066244
-0.170277,0.103760,0.141680,0.276897,0.248726
-0.016269,-0.073463,0.573621,-0.248673,0.144495
-0.041702,0.316505,-0.026879,-0.239474,-0.184369
-0.209754,0.005445,0.286502,-0.039440,0.242778
-0.062056,-0.312999,-0.111308,0.284484,-0.013127
0.003711,0.491931,-0.188300,-0.084349,-0.075259
-0.067346,-0.034066,-0.363122,0.047088,-0.130693
0.202616,-0.252923,-0.421884,0.173956,0.333878
0.118537,-0.171542,0.102359,0.131259,-0.165822
-0.181861,-0.070824,0.141603,0.229707,-0.119564
-0.556728,0.404060,0.150998,-0.324404,0.088690
-0.198440,-0.349513,0.115238,-0.429181,0.111663
0.313022,0.415325,0.137517,0.417805,-0.345534
-0.031911,0.344473,-0.072542,-0.179780,0.056166
-0.184891,-0.194849,-0.110285,0.240101,-0.197617
0.089818,0.187745,-0.275562,0.497390,-0.188086
0.084357,-0.076301,-0.187383,-0.144320,0.079691
-0.065234,-0.003295,0.180648,-0.337070,0.039532
-0.629319,0.176789,0.099731,-0.404433,-0.267368
-0.437348,-0.267574,0.445055,-0.540170,0.442726
-0.119569,0.322346,-0.247023,-0.129801,-0.021304
0.322657,0.053382,-0.702501,0.367367,-0.325674
0.086530,0.230932,-0.086964,-0.418955,0.471065
-0.271550,-0.139460,-0.108645,-0.127593,-0.092550
-0.050408,0.243451,-0.230682,0.035528,-0.036846
0.423984,-0.223207,-0.403967,-0.269834,-0.059097
-0.477277,0.159808,-0.206620,0.054787,0.201317
-0.038752,-0.004183,-0.348797,0.253674,0.140684
0.010079,-0.069261,-0.119449,-0.032054,-0.513378
0.157791,0.004236,0.170599,0.052943,0.244574
0.233691,-0.017889,-0.065536,-0.142920,0.056866
-0.433047,0.045570,-0.349819,0.521239,-0.388050
0.495983,-0.001294,-0.511445,-0.250532,0.015763
-0.002993,-0.183261,0.069815,-0.112560,0.214768
-0.325461,-0.322553,0.566023,-0.030860,0.072849
0.403880,-0.571363,-0.479206,0.398938,-0.392280
-0.122896,-0.327884,0.160602,0.085086,0.563692
0.160450,-0.109297,0.110749,-0.187783,0.053938
-0.121881,0.201294,0.350036,0.622808,0.515049
-0.003464,0.536974,-0.250936,-0.422658,0.151493
0.589614,-0.072492,-0.185360,-0.111632,-0.258692
0.628240,-0.264695,-0.081848,-0.001827,0.113433
-0.411041,-0.186672,-0.038098,-0.032242,0.139531
-0.169720,0.386909,-0.240112,-0.100527,-0.262537
0.087036,-0.152174,-0.686386,0.033954,0.131175
0.275050,-0.139687,0.288101,0.019265,-0.088384
0.207340,-0.154900,-0.354741,-0.264546,0.138646
-0.080823,0.446225,-0.538208,0.362113,0.000181
-0.244621,0.238592,-0.085166,-0.013325,-0.336589
-0.231205,0.041192,0.214013,-0.012034,0.252129
0.826225,0.027932,-0.027535,0.144534,-0.141177
-0.154399,-0.219875,0.236063,-0.096808,0.357598
0.042288,-0.180698,0.259913,0.404270,-0.152782
-0.330457,0.031498,-0.030120,-0.147781,0.306667
0.242259,-0.024366,-0.127555,-0.277152,-0.224107
-0.270705,0.740370,-0.673738,0.153666,0.064983
0.135572,-0.082500,-0.435213,0.229233,-0.018622
0.279243,0.534094,0.122258,0.177384,-0.447369
-0.139985,-0.220159,-0.028149,0.230377,-0.052359
-0.255351,0.209471,-0.106046,-0.435858,-0.241994
-0.087083,0.142977,0.284888,0.536924,0.268480
-0.249890,0.317102,-0.494241,0.307066,0.432234
0.031542,-0.320712,-0.138103,0.299343,0.282815
0.549865,-0.373073,-0.308128,-0.479622,-0.304602
0.003374,-0.052394,0.418404,0.259248,-0.064157
0.275456,-0.423156,-0.207184,0.374642,-0.543310
0.167558,-0.421389,-0.238894,-0.229128,-0.073246
-0.090215,0.274654,0.155669,-0.308659,0.418330
-0.237713,-0.059894,0.582180,0.112096,-0.184361
-0.283626,0.106276,0.006714,-0.290263,-0.320114
0.285433,0.444439,0.137830,-0.246947,-0.309439
-0.062161,0.639944,0.492844,-0.052804,-0.498442
-0.391979,0.167632,0.000864,0.026672,0.306233
0.258418,-0.024068,-0.367436,-0.243134,-0.118796
-0.343958,0.232569,0.555883,0.092374,0.139768
0.145280,-0.229188,0.311031,-0.388279,-0.375471
-0.190322,-0.294454,0.472154,0.461162,0.097122
0.464748,-0.152448,-0.071966,-0.231504,-0.129908
-0.088881,-0.340528,-0.130070,-0.235744,-0.052141
-0.132266,-0.331950,-0.282198,0.037300,-0.166070
0.140536,-0.268856,-0.546400,0.402400,0.698777
-0.197655,0.043613,-0.050282,0.089575,-0.200344
-0.208920,-0.558199,0.134756,0.084825,-0.220091
0.249662,-0.215343,0.127450,-0.189008,0.279653
-0.086238,0.158688,-0.176787,-0.202322,0.196893
-0.145889,-0.098789,-0.038139,-0.200282,-0.060147
0.386136,-0.256813,-0.157955,-0.920990,0.272593
0.157723,-0.329092,0.110968,0.300415,0.241776
-0.076573,-0.192804,-0.331636,-0.262015,0.725505
0.127419,0.410911,0.136057,-0.042832,0.179794
0.166811,-0.094348,-0.208578,0.190642,-0.683948
-0.210005,-0.521830,-0.132504,-0.262042,-0.498127
0.368895,0.522783,0.471641,-0.187601,-0.328850
0.037669,0.174233,-0.089240,-0.256440,0.077581
-0.373585,0.234764,-0.157560,0.255920,-0.071472
-0.008244,-0.163313,0.685194,0.044157,-0.186231
0.276304,-0.378629,-0.332903,-0.036210,0.203196
0.181685,-0.159313,-0.271631,0.234278,-0.229722
0.201355,-0.116891,-0.189598,0.209910,-0.519123
0.285972,-0.063542,0.090287,-0.103729,-0.140473
-0.047804,0.590253,-0.243976,-0.329230,0.067160
-0.138552,-0.208065,-0.481763,0.208020,0.095888
-0.150697,0.310642,0.065503,-0.209697,-0.026691
0.018902,-0.549117,0.399722,0.025641,-0.110182
-0.195218,-0.207156,0.089537,-0.034566,-0.477501
-0.016945,0.156422,0.540030,0.138168,-0.252456
-0.064303,-0.218275,0.287925,-0.148451,0.079378
-0.679934,0.535836,-0.301465,-0.157462,-0.280691
0.126735,0.245380,0.227606,0.234373,0.633758
0.503711,0.252368,0.085000,0.241072,0.217624
-0.040809,0.218002,0.113152,-0.134383,-0.477986
-0.058960,-0.216500,0.272168,0.018013,0.188486
-0.734087,-0.041444,-0.630320,0.620831,-0.119383
0.123989,0.180420,-0.025752,0.104607,-0.097662
-0.089699,0.089965,-0.355268,0.034193,-0.340903
-0.242724,0.336230,-0.049460,0.114284,0.001974
-0.307191,-0.253260,0.106064,0.392373,0.694999
-0.301105,0.196982,-0.058875,-0.100879,-0.490993
-0.171054,0.226624,-0.025513,0.332002,0.096912
0.199732,0.036620,0.461792,0.184909,0.380315
0.079831,0.090220,0.069589,-0.227490,0.497912
-0.428836,0.256667,0.621082,0.271588,0.236193
-0.458802,0.390716,0.239115,-0.128783,0.155406
-0.032351,0.177590,0.070680,-0.134961,0.047337
-0.252342,-0.262170,-0.607771,0.464404,-0.007908
-0.060553,0.238342,0.015806,0.166747,-0.023875
0.432185,0.053727,-0.318767,0.427331,0.234865
0.167926,0.231185,0.197713,-0.422803,-0.053269
0.246372,0.177838,0.126007,-0.032257,0.237462
0.057184,0.087185,0.177609,-0.155615,-0.165445
-0.341349,-0.112930,-0.170342,0.432725,0.063911
-0.325524,-0.684894,0.114541,0.398217,-0.420602
-0.144390,0.290039,0.165419,-0.212810,0.097377
-0.180125,0.192983,-0.044947,0.062786,-0.301371
0.025532,0.293085,-0.425181,-0.124054,0.177926
-0.261953,0.043778,-0.516242,0.158638,-0.344877
-0.211989,0.156398,0.066177,0.062166,0.351165
-0.032248,0.307947,0.017187,0.154930,-0.260344
-0.271583,0.066038,-0.040754,-0.027870,0.374409
0.197797,-0.163755,-0.163471,-0.117596,0.514866
0.146077,-0.149444,-0.185171,-0.022513,0.861123
-0.025213,0.287429,-0.009979,0.585235,-0.107782
-0.072449,0.128920,0.010478,-0.265068,-0.170835
0.005235,-0.219313,-0.191911,-0.065165,-0.193667
-0.185229,-0.487680,0.470096,0.331079,-0.199272
-0.242181,0.103073,0.125136,0.200002,0.207121
0.255375,0.107246,0.279620,0.105900,0.110225
0.393001,0.341898,0.434869,-0.184857,-0.098680
0.072279,0.087439,0.249531,0.394814,0.730913
0.007356,0.056541,-0.366444,-0.110709,-0.137781
0.007468,-0.377427,-0.391756,-0.122121,0.293755
0.263716,0.107048,0.350755,-0.340835,-0.030401
-0.345125,0.447434,0.100894,-0.067696,0.467721
0.238799,0.171748,-0.071557,-0.106812,0.436892
0.041364,-0.238524,0.052601,0.528033,0.214419
0.572580,0.170100,-0.162347,0.164249,0.272563
-0.175615,-0.014478,0.204320,-0.802431,-0.185262
-0.067517,-0.220397,-0.019620,-0.096561,0.017775
0.119954,0.340238,0.464042,-0.655954,0.087403
-0.757604,-0.379242,0.214178,0.342266,0.252000
0.104705,-0.042608,-0.169970,0.018305,0.844301
-0.076148,-0.392779,-0.065657,0.226221,-0.154168
-0.216021,-0.581034,0.266735,-0.184967,-0.205188
0.038360,-0.203012,-0.277608,0.298312,-0.086478
-0.111770,0.374558,-0.068629,-0.007417,0.774031
